gid,max,mean
다사619494,0.4598611295223236,0.3452069091796875
다사627488,6.555878639221191,2.19778076171875
다사634480,1.8455358743667603,1.0026122283935548
다사637493,2.4128305912017822,0.9485640716552735
다사637484,14.042478561401367,6.4658441162109375
다사628513,2.506593704223633,1.894515380859375
다사617496,1.1658483743667603,0.3473245239257812
다사643507,22.693681716918945,12.13831787109375
다사634503,4.255373477935791,2.091411285400391
다사625516,18.518936157226562,4.220192565917968
다사634510,7.4159650802612305,2.003661651611328
다사622483,0.3538567125797272,0.29961782455444336
다사618497,2.013950824737549,1.5100711059570313
다사633492,1.0268934965133667,0.44341636657714845
다사634511,2.6934924125671387,1.7328584289550781
다사626489,7.552003860473633,3.7475540161132814
다사648498,3.499113082885742,1.8017070007324218
다사640508,15.584138870239258,4.549679260253907
다사638495,14.799933433532715,2.809192810058594
다사628496,4.655403137207031,2.5476361083984376
다사622503,11.480667114257812,3.2593118286132814
다사642508,19.053028106689453,10.411749267578125
다사611485,6.071327209472656,2.146187438964844
다사623481,0.31306397914886475,0.1536196517944336
다사649491,15.232715606689453,2.023837127685547
다사651497,4.705018997192383,1.3218527221679688
다사635518,10.172945022583008,5.648480224609375
다사632487,7.666793346405029,4.929906616210937
다사643503,37.81334686279297,18.444964599609374
다사620481,1.2940945625305176,0.660768051147461
다사639497,15.488984107971191,5.591973876953125
다사634508,5.065495491027832,2.7837393188476565
다사634497,7.313253402709961,1.4257933044433593
다사633517,15.273797988891602,5.4944970703125
다사625485,1.807139277458191,1.6691072082519531
다사617493,0.29447194933891296,0.0778604793548584
다사625482,1.175108551979065,0.40601863861083987
다사638506,3.5734739303588867,1.5005670166015626
다사641494,29.331270217895508,7.681587524414063
다사616496,1.9065390825271606,0.6462047576904297
다사620497,8.16637897491455,3.9065740966796874
다사626513,1.8414720296859741,0.9689358520507813
다사622495,24.02983283996582,5.6448974609375
다사620494,1.9343154430389404,1.132979278564453
다사630512,4.955079078674316,1.893546600341797
다사615482,9.928192138671875,1.7111990356445312
다사638493,5.399271488189697,2.2768482971191406
다사633503,13.694397926330566,2.9270697021484375
다사635488,15.068337440490723,1.9242556762695313
다사618499,0.5321393609046936,0.1762940216064453
다사642493,20.540998458862305,4.7874169921875
다사624514,10.592504501342773,1.6170344543457031
다사631485,12.648418426513672,1.6010604858398438
다사646490,1.3677780628204346,0.11249011993408203
다사620503,9.260623931884766,3.8293255615234374
다사629483,0.4911899268627167,0.13347517013549803
다사614489,2.3970577716827393,1.2009741973876953
다사620504,15.379615783691406,4.994346618652344
다사634524,14.178607940673828,7.752109375
다사637486,7.154701232910156,0.4777419662475586
다사632504,10.586615562438965,3.852210693359375
다사630506,2.0406670570373535,1.2763338470458985
다사651499,10.658125877380371,3.0881707763671873
다사622488,5.387633323669434,2.06097412109375
다사621483,0.31448817253112793,0.20684154510498046
다사644488,1.2607438564300537,0.4599335861206055
다사626519,13.622912406921387,5.105789489746094
다사614486,4.826172828674316,2.405850677490234
다사637514,36.83469772338867,17.24552734375
다사638496,25.61612892150879,7.725191650390625
다사633523,11.827098846435547,5.378596801757812
다사625510,5.173689365386963,1.6073451232910156
다사626512,5.680343151092529,1.198203125
다사641490,0.9533651471138,0.6279738616943359
다사650497,3.3993141651153564,1.587755126953125
다사634506,3.316155433654785,2.56735107421875
다사635498,0.8391358256340027,0.5247464752197266
다사631521,4.603492736816406,1.7505189514160155
다사620483,0.6106541752815247,0.2738860321044922
다사622497,8.955316543579102,2.8890859985351565
다사631484,1.2581188678741455,0.5926889038085937
다사629516,1.2595393657684326,0.268617000579834
다사619495,1.7877119779586792,1.1612491607666016
다사623507,10.240660667419434,3.4510174560546876
다사646492,0.0,0.0
다사644501,37.647499084472656,12.277974853515625
다사647502,25.853883743286133,12.040360107421876
